C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_18_263.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_18_263.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_18_263.jpg,0,0.0142128,0,0.04933337
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_18_333.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_18_333.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_18_333.jpg,0,0.1951863,0,0.1006647
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_18_402.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_18_402.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_18_402.jpg,0,0.4436892,0,0.3958282
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_18_470.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_18_470.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_18_470.jpg,0,0.6199193,0,0.803223
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_18_539.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_18_539.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_18_539.jpg,0,0.8547212,0,1.508099
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_18_609.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_18_609.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_18_609.jpg,0,1,0,2.212409
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_18_679.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_18_679.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_18_679.jpg,0,1,0,2.912238
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_18_749.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_18_749.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_18_749.jpg,0,1,0,3.851819
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_18_819.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_18_819.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_18_819.jpg,0,1,0,4.787472
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_18_889.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_18_889.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_18_889.jpg,0,1,0,5.483677
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_18_957.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_18_957.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_18_957.jpg,0,1,0,6.175896
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_19_026.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_19_026.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_19_026.jpg,0,1,0,7.092418
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_19_094.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_19_094.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_19_094.jpg,0,1,0,7.775233
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_19_160.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_19_160.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_19_160.jpg,0,1,0,8.679458
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_19_227.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_19_227.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_19_227.jpg,0,1,0,9.352898
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_19_296.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_19_296.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_19_296.jpg,0,1,0,10.02245
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_19_366.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_19_366.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_19_366.jpg,0,1,0,10.90897
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_19_434.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_19_434.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_19_434.jpg,0,1,0,11.66764
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_19_502.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_19_502.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_19_502.jpg,0,1,0,12.48128
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_19_570.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_19_570.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_19_570.jpg,0,1,0,13.12265
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_19_637.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_19_637.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_19_637.jpg,0,1,0,13.81414
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_19_704.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_19_704.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_19_704.jpg,0,1,0,14.73707
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_19_773.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_19_773.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_19_773.jpg,0,1,0,15.14125
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_19_845.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_19_845.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_19_845.jpg,-0.05,1,0,15.94256
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_19_916.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_19_916.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_19_916.jpg,-0.2,1,0,16.80529
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_19_986.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_19_986.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_19_986.jpg,0,1,0,17.62729
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_20_055.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_20_055.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_20_055.jpg,0,1,0,18.05767
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_20_125.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_20_125.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_20_125.jpg,0,1,0,18.89854
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_20_191.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_20_191.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_20_191.jpg,0,1,0,19.65133
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_20_260.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_20_260.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_20_260.jpg,0,1,0,20.44955
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_20_327.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_20_327.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_20_327.jpg,0,1,0,20.96452
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_20_396.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_20_396.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_20_396.jpg,-0.1,1,0,21.6308
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_20_465.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_20_465.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_20_465.jpg,0,1,0,22.38361
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_20_531.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_20_531.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_20_531.jpg,0,1,0,22.94746
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_20_601.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_20_601.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_20_601.jpg,0,1,0,23.73537
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_20_668.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_20_668.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_20_668.jpg,0,1,0,24.32343
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_20_735.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_20_735.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_20_735.jpg,0,1,0,24.90071
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_20_803.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_20_803.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_20_803.jpg,0,1,0,25.66804
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_20_870.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_20_870.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_20_870.jpg,0,1,0,26.23938
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_20_938.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_20_938.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_20_938.jpg,0,1,0,26.80718
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_21_007.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_21_007.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_21_007.jpg,0,1,0,27.55887
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_21_077.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_21_077.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_21_077.jpg,0,1,0,28.1186
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_21_144.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_21_144.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_21_144.jpg,0,1,0,28.85992
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_21_211.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_21_211.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_21_211.jpg,0,1,0,29.41177
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_21_284.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_21_284.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_21_284.jpg,0,1,0,30.14253
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_21_356.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_21_356.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_21_356.jpg,0,1,0,30.19033
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_21_425.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_21_425.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_21_425.jpg,0.15,1,0,30.18414
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_21_494.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_21_494.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_21_494.jpg,0.3,1,0,30.16932
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_21_562.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_21_562.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_21_562.jpg,0,1,0,30.18817
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_21_631.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_21_631.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_21_631.jpg,0,1,0,30.18989
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_21_698.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_21_698.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_21_698.jpg,0,1,0,30.19017
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_21_767.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_21_767.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_21_767.jpg,0,0.7560899,0,30.14047
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_21_837.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_21_837.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_21_837.jpg,0,0.5854778,0,30.09669
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_21_907.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_21_907.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_21_907.jpg,0.05,0.3360265,0,30.03305
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_21_976.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_21_976.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_21_976.jpg,0.2,0.1567091,0,29.97871
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_22_046.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_22_046.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_22_046.jpg,0.4,0,0,29.70872
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_22_116.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_22_116.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_22_116.jpg,0.5500001,0,0,29.4022
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_22_186.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_22_186.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_22_186.jpg,0,0,0,29.08227
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_22_257.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_22_257.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_22_257.jpg,0,0,0,28.89717
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_22_327.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_22_327.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_22_327.jpg,0,0,0,28.66141
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_22_395.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_22_395.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_22_395.jpg,0,0,0,28.22314
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_22_465.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_22_465.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_22_465.jpg,0,0,0,27.73631
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_22_535.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_22_535.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_22_535.jpg,0.1,0,0,26.81317
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_22_605.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_22_605.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_22_605.jpg,0.3,0,0,25.59014
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_22_673.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_22_673.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_22_673.jpg,0.45,0,0,24.90378
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_22_740.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_22_740.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_22_740.jpg,0.6500001,0,0,23.87211
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_22_808.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_22_808.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_22_808.jpg,0,0,0,22.9917
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_22_878.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_22_878.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_22_878.jpg,0,0,0,22.19202
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_22_947.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_22_947.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_22_947.jpg,0,0.1154919,0,21.53113
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_23_014.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_23_014.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_23_014.jpg,0,0.2940069,0,21.18243
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_23_082.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_23_082.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_23_082.jpg,0,0.5354589,0,20.72252
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_23_149.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_23_149.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_23_149.jpg,0,0.7126878,0,20.61474
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_23_220.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_23_220.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_23_220.jpg,0,0.9480795,0,20.8133
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_23_288.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_23_288.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_23_288.jpg,0,1,0,21.23628
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_23_357.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_23_357.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_23_357.jpg,0,1,0,21.59408
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_23_424.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_23_424.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_23_424.jpg,0,1,0,21.87265
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_23_493.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_23_493.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_23_493.jpg,0,1,0,22.13493
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_23_563.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_23_563.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_23_563.jpg,0,1,0,22.55529
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_23_633.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_23_633.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_23_633.jpg,0,1,0,22.82488
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_23_703.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_23_703.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_23_703.jpg,0,1,0,23.15056
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_23_769.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_23_769.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_23_769.jpg,0,1,0,23.36964
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_23_840.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_23_840.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_23_840.jpg,0,1,0,23.71394
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_23_911.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_23_911.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_23_911.jpg,0,1,0,24.07052
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_23_979.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_23_979.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_23_979.jpg,0,1,0,23.86988
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_24_048.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_24_048.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_24_048.jpg,-0.05,1,0,23.6464
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_24_118.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_24_118.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_24_118.jpg,-0.2,1,0,24.14231
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_24_187.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_24_187.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_24_187.jpg,0,1,0,24.12871
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_24_255.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_24_255.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_24_255.jpg,0,1,0,23.89359
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_24_325.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_24_325.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_24_325.jpg,0,1,0,23.6996
C:\Users\기현\Desktop\image\IMG\center_2022_05_31_19_04_24_395.jpg,C:\Users\기현\Desktop\image\IMG\left_2022_05_31_19_04_24_395.jpg,C:\Users\기현\Desktop\image\IMG\right_2022_05_31_19_04_24_395.jpg,0,1,0,23.8309
